,id,name,cuisines,average_cost_for_two,price_range,extamblishment_type,timings,locality,locality_verbose,address,latitude,longitude,aggregate_rating,votes
5376,34274,Wazwaan,"North Indian, Chinese, Mughlai, Seafood",500,2,Casual Dining,"11:30 AM to 3:30 PM, 7 PM to 11:30 PM",Marol,"Marol, Mumbai","Sanjana Apartments, Opposite Autovision Networks, Military Road, Marol, Mumbai",72.8851320595,19.1204856262,4.1,396
5377,18372147,Zytun - The Restaurant,"North Indian, Chinese, Thai",1200,3,Casual Dining,"12noon – 4pm, 7pm – 11:30pm (Mon-Sun)",Marol,"Marol, Mumbai","Hotel Metropolis, Near Seven Hills Hospital, Marol Maroshi Road, Marol, Mumbai",72.8798950464,19.1167827484,4.3,217
5378,18570017,Theobroma,"Bakery, Desserts, Fast Food",600,2,Bakery,8 AM to 12 Midnight,Marol,"Marol, Mumbai","Shop 3, Gulmohar Apartment, Vijay Nagar, Andheri East, Marol, Mumbai",72.8800546378,19.1209655465,4.2,445
5379,18470751,Fusion Fest,"Tibetan, Chinese, Thai",800,2,Casual Dining,11 AM to 1 AM,Marol,"Marol, Mumbai","Next To Prabhat Super Market, Military Road, Marol, Mumbai",72.8851595521,19.1204564825,3.7,706
5380,35620,Spirit,"Chinese, North Indian, Seafood, Mughlai",850,2,Casual Dining,11 AM to 1 AM,Marol,"Marol, Mumbai","Near Mittal Estate Hindsaurastra, Wellington Business Park, Marol, Mumbai",72.8812596202,19.1066725097,3.8,449
5381,34275,Hariprasad,"North Indian, Chinese, Mughlai",600,2,Casual Dining,11 AM to 12 Midnight,Marol,"Marol, Mumbai","Military Road, Andheri East, Marol, Mumbai",72.8805981204,19.1170418797,3.8,645
5382,49226,Cafe Eatalian,"Cafe, Italian, Fast Food, Salad",700,2,Café,11 AM to 11:30 PM,Marol,"Marol, Mumbai","Plot 420, Sai Niwas, Opposite Tharani Business Chamber, Andheri East, Marol, Mumbai",72.8795044497,19.1133382911,3.4,411
5383,37566,Annaleela,"South Indian, North Indian, Chinese, Fast Food, Seafood, Beverages",500,2,Casual Dining,"Mon-Sun (11 AM to 4 PM, 7 PM to 11 PM)",Marol,"Marol, Mumbai","National Tankiwala Industrial Estate, Marol Maroshi Road, Marol, Mumbai",72.8793321177,19.1114986624,3.9,301
5384,18571234,Burrraahh,"North Indian, Mughlai, Rolls, Biryani",700,2,,11:30am – 1am (Mon-Sun),Marol,"Marol, Mumbai","Ground Floor, Indi Saigon Industrial Estate, Marol, Mumbai",72.8813790000,19.1077990000,3.9,295
5385,18556020,Rahasya,Fast Food,600,2,Quick Bites,11AM to 11PM (Mon-Sun),Marol,"Marol, Mumbai","Rahasya - The Food Invention, 
Dheeraj Pen Compound, Beside Dynasty Business Park, Near J B Nagar Metro, Andheri East, Mumbai",72.8660528362,19.1124810463,3.9,428
5386,18856611,Tea Villa Cafe,"Cafe, Fast Food, Desserts, Beverages",1000,3,Café,10am – 12midnight (Mon-Sun),Marol,"Marol, Mumbai","3, Ground Floor, Balaji Business Park, Marol Naka, Next To RBL Bank, Mathuradas Vasanji Road, Marol, Mumbai",72.8824540000,19.1078220000,4.0,299
5387,32267,Cafe Marol,"North Indian, Mughlai, Chinese",700,2,Casual Dining,8:30 AM to 12 Midnight,Marol,"Marol, Mumbai","1/3, Everjoy Apartments, Marol Moroshi Road, Marol, Mumbai",72.8787403554,19.1113491342,3.6,387
5388,18812666,180° Bistro,"Cafe, European, Italian, American, North Indian",850,2,Café,10am – 11pm (Mon-Sun),Marol,"Marol, Mumbai","Shop 5, Antariksh, Thakur House Premises, Makhwana Road, Marol, Andheri, Mumbai",72.8813689202,19.1096675668,3.9,224
5389,18431553,Mojo Pizza - 2X Toppings,"Fast Food, Italian, Pizza, Desserts, Beverages",600,2,,11 AM to 1 AM,Marol,"Marol, Mumbai","Near Marol Metro Station, Marol Naka, Marol, Mumbai",72.8780433163,19.1085280322,4.1,225
5390,18526167,Littoo,"Bihari, North Indian",400,1,,"11am – 12:15am (Mon, Tue, Wed, Thu, Sun), 11am – 1am (Fri-Sat)",Marol,"Marol, Mumbai","A 17, Ground Flour, Raj Industry Complex, Military Road, Andheri East, Marol, Mumbai",72.8856115000,19.1157969000,3.7,452
5391,18349489,Punjab Depot,"Biryani, Chinese, North Indian, Rolls",600,2,,7:30 AM to 12 Midnight,Marol,"Marol, Mumbai","Gala 4, Marol Maroshi Road, Andheri East, Marol, Mumbai",72.8835120052,19.1154164418,3.9,427
5392,19074181,Ambrosia Cafe & Deli,"American, North Indian, Mexican",1000,3,Casual Dining,"11:30am – 11:30pm (Mon-Thu),12midnight – 1:30am, 12noon – 12midnight (Fri-Sun)","Times Square, Marol","Times Square, Marol, Mumbai","Unit 2, D wing, Times Square Building, Off Andheri Kurla Road, Marol, Mumbai",72.8839812220,19.1083739085,3.9,117
5393,34478,Shubham Greens,"South Indian, North Indian, Chinese, Fast Food",550,2,Casual Dining,8 AM to 12 Midnight,Marol,"Marol, Mumbai","B1-B2, Twin Arcade, Military Road, Marol, Mumbai",72.8825910017,19.1171480030,3.6,349
5394,43417,Subway,"Fast Food, Healthy Food, Sandwich, Salad",400,1,Quick Bites,9 AM to 11 PM,Marol,"Marol, Mumbai","Near Times Square Building, Andheri East, Marol, Mumbai",72.8878612071,19.1057103670,2.2,361
5395,42557,Domino's Pizza,"Pizza, Fast Food",400,1,Quick Bites,10:57 AM to 12 Midnight,Marol,"Marol, Mumbai","124,kapadiya ind., AK road,Andheri (E)",72.8824123100,19.1069412400,3.6,237
5396,18629203,El Poutino,"Continental, Mexican, American, Italian",600,2,Quick Bites,"Closed (Mon),12noon – 10:30pm (Tue-Sun)",Marol,"Marol, Mumbai","Shop-1, Rose Apartment, Marol Village, Opposite Hari Jama Masjid, Near Church Road Metro Station, Marol, Mumbai",72.8782562166,19.1136515993,3.9,279
5397,34485,Uttam Da Dhaba,"North Indian, Chinese, Seafood",600,2,Casual Dining,"11:30 AM to 3:30 PM, 7:30 PM to 11:30 PM (Mon, Sun), 11:30 AM to 3 PM, 7:30 PM to 10:30 PM (Tue-Fri), 11:30 AM to 3 PM, 7:30 PM to 11:30 PM (Sat)",Marol,"Marol, Mumbai","Marol Maroshi Road, Andheri East, Marol, Mumbai",72.8797528893,19.1160699768,3.6,354
5398,47547,Minks - The Nagpur Saoji Treat,Maharashtrian,500,2,Casual Dining,"11 AM to 3 PM, 6 PM to 11:30 PM",Marol,"Marol, Mumbai","4, Monarch Chambers, Marol Maroshi Road, Andheri East, Mumbai, Marol, Mumbai",72.8787722066,19.1113196721,3.8,309
5399,18415750,New Food Inn,"Mughlai, North Indian",450,1,Quick Bites,12 Noon to 12 Midnight,Marol,"Marol, Mumbai","5, Near Marol Metro Station, Opposite Star Plus, Marol Naka, A.K. Road, Marol, Mumbai",72.8789908066,19.1081991909,3.8,312
5400,18712480,The Barn Grill,"Continental, Steak, Burger",800,2,Casual Dining,12noon – 11pm (Mon-Sun),Marol,"Marol, Mumbai","Shop 3A, Opposite Vasant Oasis, Makwana Road, Marol, Mumbai",72.8835280985,19.1154211937,4.1,197
5401,48172,RJ Spice,"Chinese, Thai",600,2,Casual Dining,11 AM to 4 AM,Marol,"Marol, Mumbai","2, Kondivita, A.K Road, Near JB Nagar, Next to Empire Industrial Estate, Marol, Mumbai",72.8710397333,19.1145950052,4.2,258
5402,18683721,Latte & Baatein,"Cafe, Fast Food, Beverages, Continental",600,2,Café,8am – 4am (Mon-Sun),Marol,"Marol, Mumbai","Shop 8, Bhavani Tower, Bhavani Nagar, Marol Mumbai, Mumbai",72.8807013854,19.1193005496,3.8,148
5403,18210381,Slice of Lime,"Continental, Finger Food",1500,3,Casual Dining,6 PM to 12 Midnight,"Times Square, Marol","Times Square, Marol, Mumbai","1st Floor, A Wing, Times Square Building, Andheri Kurla Road, Marol, Mumbai",72.8837587684,19.1076698121,3.8,167
5404,18336734,Café Chokolade,"Fast Food, Beverages, Desserts, Ice Cream",400,1,Quick Bites,11:30am – 11:30pm (Mon-Sun),Marol,"Marol, Mumbai","Shop no. 4, Gulfishan Apts, YAC Nagar, Kondivita, Andheri East, Mumbai",72.8732318000,19.1154028000,3.8,148
5405,44857,Domino's Pizza,"Pizza, Fast Food",400,1,Quick Bites,11 AM to 11 PM,Marol,"Marol, Mumbai","9, Ground Floor, Building 2, Sanjay Mittal Industrial Estate, Kurla Road, Marol, Mumbai",72.8878615424,19.1057106838,3.7,95
5406,48077,Afra Mughlai Darbar,"North Indian, Chinese, Mughlai",1000,3,Casual Dining,"12noon – 4pm, 7pm – 12midnight (Mon, Tue, Thu, Fri, Sat, Sun), 12noon – 4pm (Wed)",Marol,"Marol, Mumbai","4, Uttam Niwas,  Marol, Maroshi Road, Andheri East.
Land mark - Near 7 Hills Hospital.",72.8797414899,19.1160398820,3.8,208
5407,19171312,Nasi And Mee,"Malaysian, Thai, Singaporean, Asian, Chinese, Momos",1800,3,Casual Dining,12 Noon to 11:30 PM,"The Orb, Marol","The Orb, Marol, Mumbai","Unit F 6, 1st Floor, The Orb, Marol, Mumbai",72.8783822805,19.1023363287,4.0,50
5408,34493,Kateeleshwari,"South Indian, North Indian, Beverages",400,1,Casual Dining,8 AM to 11:30 PM,Marol,"Marol, Mumbai","3, Crescent Apartment, Opposite Deepti Wines, Military Road,   Andheri East, Marol, Mumbai",72.8849677742,19.1179193750,3.7,236
5409,43438,Spice Of Kerala,"Kerala, Seafood",450,1,Casual Dining,9 AM to 11 PM,Marol,"Marol, Mumbai","3, Near Uttam Dhaba, Marol Maroshi Road, Marol, Mumbai",72.8799523786,19.1160170732,3.5,198
5410,18917754,Jeden - The Cake Expert,"Bakery, Desserts, Beverages",300,1,Bakery,9am – 1am (Mon-Sun),Marol,"Marol, Mumbai","Shop 1, Near Marol Metro Station, Marol Naka, Marol, Mumbai",72.8775836527,19.1085989960,4.0,78
5411,18876014,Frisbees,"Fast Food, American, Burger",600,2,Quick Bites,Mon-Sun (12 Noon to 11:59 PM),Marol,"Marol, Mumbai","Shop 33, Ground Floor, C Wing, Zenith Co-Operative Housing Society Ltd, Bhawani Nagar, Marol Maroshi Road, Marol, Mumbai",72.8803738000,19.1185574000,4.2,123
5412,18661802,Healthylicious,"Healthy Food, Wraps, Burger, Coffee, Juices, Sandwich, Continental, Italian",800,2,Quick Bites,9am – 9pm (Mon-Sun),Marol,"Marol, Mumbai","Town Center 1 & 2, Andheri Kurla Road, Opposite Times Square, Marol, Mumbai",72.8831760585,19.1066668072,4.4,91
5413,19006077,Sosho - Kitchen & Bar,"Chinese, North Indian, Continental",1500,3,Casual Dining,11 AM to 12:30 AM,Marol,"Marol, Mumbai","CTX 636 X, M V Road, Marol, Mumbai",72.8786881000,19.1090441000,3.8,71
5414,18692902,The Belgian Waffle Co.,"Desserts, Beverages",300,1,Dessert Parlour,11 AM to 12 Midnight,Marol,"Marol, Mumbai","Shop No. 2, Ground Floor, Eco Residency, Opp. Eco Homes, Marol, Andheri (E), Mumbai",72.8838576749,19.1158298513,3.8,151
5415,18707583,Eagles,"Chinese, North Indian",500,2,Casual Dining,12 Noon to 11 PM,Marol,"Marol, Mumbai","Marol-Maroshi Road, Near Ganesh Stores, Marol, Mumbai",72.8797495365,19.1149000745,4.1,128
5416,18712839,Star One Pizza,"Italian, Fast Food",600,2,Quick Bites,11 AM to 4:30 AM,Marol,"Marol, Mumbai","C-6, Amar Estate, Off J.B.Nagar  Station, Opposite IndusInd Bank, MIDC, Mumbai",72.8720090000,19.1174810000,3.8,122
5417,18664950,The Super Bowl,Healthy Food,500,2,,9 AM to 10 PM,Marol,"Marol, Mumbai","Shop 7, Premier Emperor, Opposite Awesome Heights, Off Marol Military Road, Marol, Mumbai",72.8870450000,19.1152150000,3.9,109
5418,18515592,Narayan's Sandwich House,"Beverages, Fast Food",350,1,Quick Bites,9 AM to 9 PM,Marol,"Marol, Mumbai","Building 1, Ajay Mittal Industrial Estate, Marol Naka, Marol, Mumbai",72.8822476789,19.1069706239,4.0,96
5419,18742379,Mandarin Oak,"Asian, Chinese, Thai, Beverages, Desserts",600,2,,11 AM to 11 PM,Marol,"Marol, Mumbai","Gala 9, Ground Floor, Nand Deep Industrial Estate, Kondivita Lane, Andheri (E), Marol, Mumbai",72.8710041940,19.1127648943,4.0,96
5420,17715204,More's Family Restaurant & Bar,"North Indian, Chinese, South Indian, Seafood, Biryani",500,2,Casual Dining,11:30 AM to 12:30 AM,Marol,"Marol, Mumbai","Shop 4-6, Vinayak CHS, Marol Military Road, Andheri East, Mumbai, Marol, Mumbai",72.8854378313,19.1195463721,3.8,138
5421,34335,Thambbi,"South Indian, North Indian, Chinese, Fast Food",400,1,Casual Dining,9 AM to 11 PM,Marol,"Marol, Mumbai","13, Sanjay Mittal Estate, Andheri Kurla Road, Marol, Mumbai",72.8821829706,19.1071296602,3.3,113
5422,42621,Keys Cafe - Keys Select Hotel Nestor,"North Indian, Continental, Chinese",1500,3,Casual Dining,7 AM to 1:30 AM,Marol,"Marol, Mumbai","Keys Hotel Nestor, Near Old Borosil Factory, Makhwana Road, Off Military Road,   Andheri East, Marol, Mumbai",72.8835576028,19.1157912031,3.4,109
5423,18736903,De Goa Kitchen,Goan,700,2,,11am – 11:30pm (Mon-Sun),Marol,"Marol, Mumbai","1st Floor, Premavati Compound, Marol Maroshi Road, Marol, Mumbai",72.8803640977,19.1168527582,4.4,143
5424,17846235,Bombay Burger's,"Fast Food, Burger",300,1,Quick Bites,10 AM to 10 PM,Marol,"Marol, Mumbai","Shantaram Chawl, Marol Chimat Pada, AK Road, Marol Naka Metro Station, Marol, Mumbai",72.8795004264,19.1079736270,3.3,135
5425,18903876,Shaolin Express,"Chinese, Thai",250,1,Casual Dining,11 AM to 1 AM,Marol,"Marol, Mumbai","Shop 3, Durga Apartments, Bamandaya Pada, Marol Military Road, Andheri East, Marol, Mumbai",72.8852220000,19.1204470000,4.2,93
5426,18678825,Naka,"North Indian, Chinese",800,2,Casual Dining,"12midnight – 1:30am, 5pm – 12midnight (Mon),12midnight – 1:30am, 3pm – 12midnight (Tue),12midnight – 1am, 5pm – 12midnight (Wed-Sun)","Owale, Thane West","Owale, Thane West, Thane","221, Pankhanda Lane, Near Blue Roof Club, Ghodbundar Road, Owale, Thane west, Thane",72.9566558450,19.2754316894,4.0,536
5427,18280434,Faham Restaurant & Lounge,"Chinese, Mughlai",1100,3,Casual Dining,"12midnight – 2am, 12noon – 12midnight (Mon-Sun)",Mohammad Ali Road,"Mohammad Ali Road, Mumbai","Building 23, Satkar Hotel Lane,  Near Zakaria Masjid, Masjid Station Road, Mohammad Ali Road, Mumbai",72.8357918188,18.9540874913,4.2,1711
5428,18223201,Mashaallah Cuisine,"Chinese, Mughlai, Arabian, North Indian",700,2,Casual Dining,7 AM to 4 AM,Mohammad Ali Road,"Mohammad Ali Road, Mumbai","3-6, Asvat Mansion, 160/164 I.M.M. Road, Beside Minara Masjid, Mohammad Ali Road, Mumbai",72.8333251923,18.9547673463,3.8,279
5429,32169,Noor Mohammadi Hotel,"Mughlai, North Indian",400,1,Quick Bites,12 Noon to 12 Midnight,Mohammad Ali Road,"Mohammad Ali Road, Mumbai","179, Wazir Building, Abdul Hakim Chowk, Bhendi Bazar, Near, Mohammad Ali Road, Mumbai",72.8320870176,18.9578865893,4.0,1401
5430,42938,Chinese N Grill,"Mughlai, Chinese, North Indian",900,2,Casual Dining,1 PM to 12 Midnight,Mohammad Ali Road,"Mohammad Ali Road, Mumbai","122/132, Barkat Manzil, Near Minara Mazjid, Mohammed Ali Road, Mumbai",72.8338468820,18.9548802324,4.0,721
5431,49124,Suleman Usman Mithaiwala,"Mithai, Fast Food",300,1,Sweet Shop,7 AM to 11:30 PM (Mon-Sun),Mohammad Ali Road,"Mohammad Ali Road, Mumbai","167-171, Ebrahim Mohd Merchant Road, Below Minara Masjid, Mohammed Ali Road, Mumbai",72.8331535310,18.9547483205,4.0,265
5432,18602762,Spice Spot,"Chinese, Fast Food",450,1,Quick Bites,11am – 4am (Mon-Sun),Worli,"Worli, Mumbai","Gala 11, Bharat Bazar, Gandhi Nagar, DS Marg, Beside Masjid, Worli, Mumbai",72.8215319506,18.9943402078,3.5,343
5433,49764,King's Shawarma,"Lebanese, Rolls",200,1,Quick Bites,"4 PM to 12 Midnight (Tue-Sun), Mon Closed",Mohammad Ali Road,"Mohammad Ali Road, Mumbai","Shop 7, Masjid Trust Building, Near JJ Signal, Mohammad Ali Road, Mumbai",72.8308602422,18.9617261873,4.1,534
5434,18410944,ChillPapi,"Burger, Wraps, Fast Food",400,1,,"11:30 AM to 4:30 PM, 7:30 PM to 5 AM (Mon-Sat), 7 PM to 4 AM (Sun)",Sakinaka,"Sakinaka, Mumbai","57 - D, Anis Compound, A. G. Link Road, Near Ajmeri Masjid, Sakinaka, Mumbai",72.8908650000,19.0996360000,4.5,242
5435,35614,Santosh Lunch Home,"Chinese, North Indian, Mughlai",700,2,Casual Dining,"11 AM to 4 PM, 7 PM to 12 Midnight",Santacruz East,"Santacruz East, Mumbai","6, Nehru Road, Vakola Masjid, Santacruz East, Mumbai",72.8560153395,19.0817943964,3.4,345
5436,32791,New Bostan Restaurant,"Chinese, North Indian, Mughlai, Mangalorean",550,2,Quick Bites,9 AM to 12 Midnight,"Bandra Talao, Bandra West","Bandra Talao, Bandra West, Mumbai","341, Madina Building, SV Road, Opposite Jama Masjid, Bandra Talao, Bandra West, Mumbai",72.8378202394,19.0538480825,3.6,63
5437,19162604,Mannrangi,"North Indian, South Indian, Mughlai, Modern Indian",1300,3,Casual Dining,12:30pm – 1am (Mon-Sun),Goregaon West,"Goregaon West, Mumbai","13th Floor, 1st Avenue, Off Goregaon-Malad Link Road, Above Mercedes Showroom, Goregaon West, Mumbai",72.8387310000,19.1736740000,4.4,131
5438,18997398,Biryani By Kilo,"Biryani, Mughlai",700,2,Quick Bites,"10 AM to 11 PM (Mon-Thu), 10 AM to 12 Midnight (Fri-Sun)",Chembur,"Chembur, Mumbai","Ground Floor, Shriram Building, Near Satyam Industries, Behind USV Ltd, Govandi Station Road, Chembur, Mumbai",72.9143738374,19.0504254508,4.1,160
5439,37384,Nanumal Bhojraj,North Indian,450,1,Casual Dining,8:30 AM to 11:30 PM (Mon-Sun),Mohammad Ali Road,"Mohammad Ali Road, Mumbai","6, Commercial Chembers, Yusuf Meher Ally Road, Masjid, Mohammad Ali Road, Mumbai",72.8342119977,18.9529154960,3.6,144
5440,44396,Shahi Pakwan,"North Indian, Biryani, Chinese",700,2,Casual Dining,12 Noon to 12:30 AM,Mira Road,"Mira Road, Mumbai","1, 2, 3, 4, Grishma CHS, Opposite Shams Masjid, Naya Nagar, Mira Road East, Mira Road, Mumbai",72.8575881198,19.2847926257,3.9,685
5441,18607101,Hunger Bunker,"Cafe, Fast Food, Continental",500,2,Café,11 AM to 3 AM,Mazgaon,"Mazgaon, Mumbai",Shop No.12 Gangu Bldg 21-A.Ghodapdeo .x Road Opp New Masjid Mazgaon Mumbai 27,72.8411183506,18.9794317764,3.5,94
5442,16540444,K Bhagat Tarachand,North Indian,450,1,Casual Dining,"10:30 AM to 4:30 PM, 6:30 PM to 10:30 PM (Mon-Sat), Sun Closed",Mumbai CST Area,"Mumbai CST Area, Mumbai","G 1, J.B. Shah Market, Opposite New Masjid Bunder Station, Mumbai CST Area, Mumbai",72.8379392624,18.9532484501,3.7,102
5443,18552064,Sugar Lipss,Bakery,600,2,,"11 AM to 6 PM (Mon-Fri), Sat & Sun Closed",Lower Parel,"Lower Parel, Mumbai","Shop 16, Inside Cake Walkers, Opposite to Bavla Masjid, Shivaji Nagar, N.M Joshi Marg, Near Bawla Masjid",72.8321463615,18.9930434007,3.7,49
5444,32417,Arabia,"Chinese, North Indian, Mughlai",500,2,Casual Dining,"12 Noon to 4 PM, 7 PM to 12 Midnight",Mumbai Central,"Mumbai Central, Mumbai","272, Jumma Masjid Building, Bellasis Road, Mumbai Central, Mumbai",72.8244970366,18.9681314509,3.5,95
5445,18819963,Mad For Momos,"Momos, Fast Food",200,1,Quick Bites,12noon – 12midnight (Mon-Sun),Lower Parel,"Lower Parel, Mumbai","Shop 3, Pathan Masjid Compound, Near One Indiabulls Center Gate 3, B.M Marg, Elphinstone Road, Lower Parel, Mumbai",72.8338730000,19.0061190000,3.6,39
5446,17810272,Hindustan Retaurant,"North Indian, Chinese",400,1,Quick Bites,"12Midnight to 1AM, 6AM to 12Midnight (Mon-Sun)",Mumbai CST Area,"Mumbai CST Area, Mumbai","152, I M Merchant Road Near Minara Masjid, Mumbai CST Area, Mumbai",72.8336514160,18.9548577186,3.8,78
5447,18664344,The Spice Kitchen,Fast Food,300,1,Quick Bites,12 Noon to 12 Midnight,Parel,"Parel, Mumbai","Shop 3, Pathan Masjid Compound, Near One India Bulls Center, Gate 3, BM Marg, Elphistone Road West, Parel, Mumbai",72.8338653222,19.0060921922,3.5,33
5448,18834026,Pappu Juice Centre,Beverages,200,1,Beverage Shop,1 PM to 1 AM,Mohammad Ali Road,"Mohammad Ali Road, Mumbai","Kumbharwada, Mohammad Ali Road, Mumbai",72.8316538408,18.9600291523,4.0,107
5449,18591997,Kullcha K'ng,North Indian,450,1,Quick Bites,11 AM to 12:30 AM,Lower Parel,"Lower Parel, Mumbai","2, Ahmed Sailor Masjid, Senapati Bapat Marg, Lower Parel, Mumbai",72.8273311257,18.9979701831,3.2,57
5450,18647982,Cafe Kebabiz,Mughlai,300,1,Quick Bites,5 PM to 1 AM,"Carter Road, Bandra West","Carter Road, Bandra West, Mumbai","72 A, Opposite Perry Cross Masjid, Carter Road, Bandra West, Mumbai",72.8227261081,19.0587832031,3.8,91
5451,44946,Madeena,"Mughlai, North Indian",200,1,Quick Bites,6:30 AM to 12 Midnight,Dadar East,"Dadar East, Mumbai","5, Building 79, Masjid Chawl, D.S.P Road, Roop Tara Studio, Dadar East, Mumbai",72.8430492058,19.0154934590,2.7,24
5452,18907614,K Bhagat Tarachand,North Indian,500,2,Casual Dining,12 Noon to 11:30 PM,Kurla,"Kurla, Mumbai","Food Court, 2nd Floor, Phoenix Market City, Kurla, Mumbai",72.8887216700,19.0873746000,4.0,67
5453,41918,Potbhar,"Malwani, Biryani",700,2,Casual Dining,"11 AM to 4 PM, 7 PM to 12 Midnight (Mon-Sun)","Panch Pakhadi, Thane West","Panch Pakhadi, Thane West, Thane","A1, Masjid Apartment, Ghatali Devi Road, Teen Petrol Pump, Panch Pakhadi, Thane West",72.9707535356,19.1931176502,4.0,279
5454,48558,Royal Fast Food Corner,Chinese,300,1,Casual Dining,12 Noon to 12 Midnight (Mon-Sun),Sakinaka,"Sakinaka, Mumbai","2, Near Jama Hari Masjid, Momenin Society, Kherani Road, Sakinaka, Mumbai",72.8931424767,19.1067174962,2.9,8
5455,18792328,Shawarma's & More,"Arabian, Asian, Chinese",250,1,,12noon – 3am (Mon-Sun),Santacruz East,"Santacruz East, Mumbai","Shop 3, Opposite Dargah, Kalina Jama Masjid Lane, Santacruz East, Mumbai",72.8660672531,19.0768317601,3.6,71
5456,18893478,Healthie,"Healthy Food, Sandwich, Juices, Beverages",500,2,,7 AM to 2 AM,Fort,"Fort, Mumbai","Shop 5, Shri Krishna Bhuvan 89, P D'Mello Road, Masjid Bunder, Fort, Mumbai",72.8410263062,18.9517612457,3.7,54
5457,18867083,Bakers Royale,"Bakery, Desserts, Fast Food",400,1,Bakery,11 AM to 1 AM,Mumbai CST Area,"Mumbai CST Area, Mumbai","129, Ibrahim Mohammad Merchant Road, Below Ismail Habib Masjid, Mumbai CST Area, Mumbai",72.8338871151,18.9548849888,3.5,43
5458,18426866,Cake N Walkerss,"Desserts, Bakery",400,1,Dessert Parlour,10 AM to 11:30 PM (Mon-Sun),Lower Parel,"Lower Parel, Mumbai","Shop No. 16, Shivaji Nagar, N.M Joshi Marg, Near Bawla Masjid, Lower Parel, Mumbai",72.8314154595,18.9925738889,3.3,34
5459,37677,Usmania Hotel,"North Indian, Chinese",300,1,Quick Bites,8 AM to 12 Midnight (Mon-Sun),Mohammad Ali Road,"Mohammad Ali Road, Mumbai","161, Noor Masjid, Dongri Charnull, Mohammad Ali Road, Mumbai",72.8356121108,18.9582934152,3.5,48
